Date,GLD,TLT
2006-06-28,57.540000915527344,45.71824264526367
2006-06-29,59.52000045776367,45.8720703125
2006-06-30,61.22999954223633,46.317020416259766
2006-07-03,62.18000030517578,46.271244049072266
2006-07-05,62.5,45.90176010131836
2006-07-06,63.02000045776367,46.18300247192383
2006-07-07,62.630001068115234,46.480777740478516
2006-07-10,62.02000045776367,46.52490997314453
2006-07-11,63.810001373291016,46.67377853393555
2006-07-12,64.91999816894531,46.684810638427734
2006-07-13,65.55000305175781,46.86679458618164
2006-07-14,65.8499984741211,46.894378662109375
2006-07-17,63.95000076293945,46.966064453125
2006-07-18,62.900001525878906,46.56349182128906
2006-07-19,64.02999877929688,47.004669189453125
2006-07-20,62.540000915527344,47.142513275146484
2006-07-21,61.709999084472656,47.054283142089844
2006-07-24,61.13999938964844,47.026710510253906
2006-07-25,61.54999923706055,46.88884735107422
2006-07-26,62.0,47.05978775024414
2006-07-27,62.900001525878906,46.988128662109375
2006-07-28,63.11000061035156,47.258331298828125
2006-07-31,63.15999984741211,47.31898880004883
2006-08-01,64.31999969482422,47.3145751953125
2006-08-02,64.75,47.491722106933594
2006-08-03,64.12000274658203,47.50276184082031
2006-08-04,64.27999877929688,47.79069137573242
2006-08-07,64.5,47.81837463378906
2006-08-08,63.970001220703125,47.713157653808594
2006-08-09,64.62999725341797,47.55812454223633
2006-08-10,63.25,47.486183166503906
2006-08-11,62.709999084472656,47.28132629394531
2006-08-14,62.25,47.19827651977539
2006-08-15,62.0099983215332,47.596893310546875
2006-08-16,62.4900016784668,47.91800308227539
2006-08-17,61.029998779296875,47.901363372802734
2006-08-18,61.040000915527344,48.03980255126953
2006-08-21,62.439998626708984,48.21144485473633
2006-08-22,62.04999923706055,48.228057861328125
2006-08-23,61.83000183105469,48.25019073486328
2006-08-24,61.75,48.33879470825195
2006-08-25,61.77000045776367,48.410770416259766
2006-08-28,61.0,48.4550666809082
2006-08-29,60.939998626708984,48.521446228027344
2006-08-30,61.41999816894531,48.6488037109375
2006-08-31,62.290000915527344,48.76510238647461
2006-09-01,62.13999938964844,48.78178787231445
2006-09-05,63.36000061035156,48.47602844238281
2006-09-06,62.86000061035156,48.409358978271484
2006-09-07,61.25,48.50381851196289
2006-09-08,60.63999938964844,48.54276657104492
2006-09-11,58.5,48.498291015625
2006-09-12,58.31999969482422,48.742897033691406
2006-09-13,58.619998931884766,48.76509475708008
2006-09-14,57.189998626708984,48.6539192199707
2006-09-15,57.400001525878906,48.61502456665039
2006-09-18,58.22999954223633,48.537200927734375
2006-09-19,56.91999816894531,49.0819206237793
2006-09-20,57.2599983215332,49.15418243408203
2006-09-21,57.95000076293945,49.60445022583008
2006-09-22,58.5,49.84900665283203
2006-09-25,58.5,50.1992301940918
2006-09-26,58.7400016784668,49.98795700073242
2006-09-27,59.810001373291016,49.84345626831055
2006-09-28,59.790000915527344,49.76005172729492
2006-09-29,59.470001220703125,49.698917388916016
2006-10-02,59.150001525878906,49.83511734008789
2006-10-03,57.11000061035156,49.76812744140625
2006-10-04,56.369998931884766,50.130882263183594
2006-10-05,56.91999816894531,49.779300689697266
2006-10-06,56.9900016784668,49.26030349731445
2006-10-09,57.20000076293945,49.39422607421875
2006-10-10,57.0,49.00358581542969
2006-10-11,56.880001068115234,48.85848617553711
2006-10-12,57.4900016784668,48.88636016845703
2006-10-13,58.56999969482422,48.64085388183594
2006-10-16,59.16999816894531,48.85848617553711
2006-10-17,58.650001525878906,48.89754104614258
2006-10-18,58.59000015258789,48.99803161621094
2006-10-19,59.40999984741211,48.90868377685547
2006-10-20,58.779998779296875,48.85848617553711
2006-10-23,57.7599983215332,48.66316604614258
2006-10-24,58.16999816894531,48.66316604614258
2006-10-25,58.7599983215332,49.04823684692383
2006-10-26,59.290000915527344,49.366329193115234
2006-10-27,59.400001525878906,49.595088958740234
2006-10-30,59.900001525878906,49.73467254638672
2006-10-31,60.2400016784668,50.11970901489258
2006-11-01,61.36000061035156,50.39701461791992
2006-11-02,61.91999816894531,50.189727783203125
2006-11-03,62.29999923706055,49.59592819213867
2006-11-06,61.88999938964844,49.74155807495117
2006-11-07,62.040000915527344,49.971256256103516
2006-11-08,61.11000061035156,50.15049362182617
2006-11-09,62.95000076293945,50.12248992919922
2006-11-10,62.4900016784668,50.34098434448242
2006-11-13,62.189998626708984,50.32979202270508
2006-11-14,61.630001068115234,50.52583694458008
2006-11-15,61.84000015258789,50.33537673950195
2006-11-16,61.310001373291016,50.10569763183594
2006-11-17,61.779998779296875,50.39139938354492
2006-11-20,61.77000045776367,50.46986770629883
2006-11-21,62.27000045776367,50.593135833740234
2006-11-22,62.5,50.67710876464844
2006-11-24,63.5,50.766746520996094
2006-11-27,63.70000076293945,50.951656341552734
2006-11-28,63.56999969482422,51.05805206298828
2006-11-29,63.15999984741211,50.9404182434082
2006-11-30,64.38999938964844,51.27656173706055
2006-12-01,64.12000274658203,51.40702438354492
2006-12-04,64.12000274658203,51.49702835083008
2006-12-05,63.810001373291016,51.25520324707031
2006-12-06,62.689998626708984,51.153961181640625
2006-12-07,62.72999954223633,51.11459732055664
2006-12-08,62.04999923706055,50.74350357055664
2006-12-11,62.56999969482422,50.96273422241211
2006-12-12,62.52000045776367,51.06964874267578
2006-12-13,62.47999954223633,50.6141357421875
2006-12-14,62.119998931884766,50.42858123779297
2006-12-15,61.0,50.45670700073242
2006-12-18,61.040000915527344,50.47356033325195
2006-12-19,61.79999923706055,50.40607833862305
2006-12-20,61.619998931884766,50.40045166015625
2006-12-21,61.380001068115234,50.653472900390625
2006-12-22,61.650001525878906,50.265533447265625
2006-12-26,61.97999954223633,50.41737365722656
2006-12-27,62.220001220703125,50.04667282104492
2006-12-28,62.900001525878906,49.9338264465332
2006-12-29,63.209999084472656,49.894325256347656
2007-01-03,62.279998779296875,50.24974060058594
2007-01-04,61.650001525878906,50.554447174072266
2007-01-05,60.16999816894531,50.33441925048828
2007-01-08,60.47999954223633,50.42467498779297
2007-01-09,60.849998474121094,50.42467498779297
2007-01-10,60.59000015258789,50.1989860534668
2007-01-11,60.630001068115234,49.905548095703125
2007-01-12,62.16999816894531,49.674259185791016
2007-01-16,61.970001220703125,49.78145217895508
2007-01-17,62.63999938964844,49.62907409667969
2007-01-18,62.2599983215332,49.78145217895508
2007-01-19,63.0,49.64602279663086
2007-01-22,62.720001220703125,49.76451110839844
2007-01-23,64.2300033569336,49.437286376953125
2007-01-24,64.33000183105469,49.431636810302734
2007-01-25,64.05999755859375,49.07615661621094
2007-01-26,64.16999816894531,49.03667449951172
2007-01-29,63.77000045776367,48.92948532104492
2007-01-30,64.22000122070312,48.9858512878418
2007-01-31,64.83000183105469,49.397804260253906
2007-02-01,65.22000122070312,49.338279724121094
2007-02-02,64.27999877929688,49.4006233215332
2007-02-05,64.30999755859375,49.46860885620117
2007-02-06,64.79000091552734,49.74054718017578
2007-02-07,64.62999725341797,49.88779830932617
2007-02-08,65.5199966430664,49.92751693725586
2007-02-09,66.12000274658203,49.64422607421875
2007-02-12,65.66999816894531,49.53093338012695
2007-02-13,65.83999633789062,49.42325210571289
2007-02-14,66.37000274658203,49.89346694946289
2007-02-15,66.41000366210938,50.0407829284668
2007-02-16,66.36000061035156,50.21638870239258
2007-02-20,65.30999755859375,50.32969665527344
2007-02-21,67.3499984741211,50.24473571777344
2007-02-22,67.1500015258789,49.972801208496094
2007-02-23,67.72000122070312,50.32969665527344
2007-02-26,68.0999984741211,50.66395950317383
2007-02-27,65.41000366210938,51.30412292480469
2007-02-28,66.4800033569336,51.07187271118164
2007-03-01,65.81999969482422,51.039398193359375
2007-03-02,63.709999084472656,51.295310974121094
2007-03-05,62.93000030517578,51.38066482543945
2007-03-06,64.1500015258789,51.22710418701172
2007-03-07,64.30000305175781,51.42618179321289
2007-03-08,64.4800033569336,51.38066482543945
2007-03-09,64.25,50.840389251708984
2007-03-12,64.37000274658203,51.039398193359375
2007-03-13,63.720001220703125,51.34649658203125
2007-03-14,63.939998626708984,51.113365173339844
2007-03-15,63.97999954223633,51.10770034790039
2007-03-16,64.62000274658203,51.096290588378906
2007-03-19,64.73999786376953,50.98828125
2007-03-20,65.2699966430664,51.016700744628906
2007-03-21,65.81999969482422,51.039398193359375
2007-03-22,65.76000213623047,50.63566970825195
2007-03-23,65.1500015258789,50.49348068237305
2007-03-26,65.83999633789062,50.556068420410156
2007-03-27,65.69999694824219,50.47073745727539
2007-03-28,66.05000305175781,50.368408203125
2007-03-29,65.6500015258789,50.30014419555664
2007-03-30,65.73999786376953,50.20344924926758
2007-04-02,65.8499984741211,50.28679656982422
2007-04-03,65.83000183105469,50.224002838134766
2007-04-04,66.80999755859375,50.27537536621094
2007-04-05,66.86000061035156,50.08702850341797
2007-04-09,66.52999877929688,49.75596618652344
2007-04-10,67.16000366210938,49.90437316894531
2007-04-11,67.08000183105469,49.87012481689453
2007-04-12,66.98999786376953,49.88154220581055
2007-04-13,67.83999633789062,49.72743606567383
2007-04-16,68.4000015258789,50.00138473510742
2007-04-17,68.0,50.28110122680664
2007-04-18,68.37999725341797,50.532249450683594
2007-04-19,67.52999877929688,50.44660186767578
2007-04-20,68.69999694824219,50.31536102294922
2007-04-23,68.26000213623047,50.498046875
2007-04-24,67.7300033569336,50.68635177612305
2007-04-25,67.88999938964844,50.50942611694336
2007-04-26,66.87000274658203,50.144134521484375
2007-04-27,67.55999755859375,50.1326904296875
2007-04-30,67.08999633789062,50.657814025878906
2007-05-01,66.69000244140625,50.69449234008789
2007-05-02,66.66000366210938,50.66583251953125
2007-05-03,67.48999786376953,50.55124282836914
2007-05-04,68.19000244140625,50.757530212402344
2007-05-07,68.25,50.89501953125
2007-05-08,67.87999725341797,50.7804069519043
2007-05-09,67.44999694824219,50.57990264892578
2007-05-10,66.0,50.70020294189453
2007-05-11,66.44999694824219,50.52265548706055
2007-05-14,66.27999877929688,50.390846252441406
2007-05-15,66.54000091552734,50.3736457824707
2007-05-16,65.5999984741211,50.33930969238281
2007-05-17,65.05999755859375,50.133087158203125
2007-05-18,65.5199966430664,49.8007926940918
2007-05-21,65.66999816894531,49.949771881103516
2007-05-22,65.19999694824219,49.69194412231445
2007-05-23,65.54000091552734,49.54872512817383
2007-05-24,64.75,49.59452819824219
2007-05-25,64.94000244140625,49.47998046875
2007-05-29,65.06999969482422,49.47425842285156
2007-05-30,64.72000122070312,49.577369689941406
2007-05-31,65.54000091552734,49.48568344116211
2007-06-01,66.44000244140625,49.22574234008789
2007-06-04,66.54000091552734,49.4500732421875
2007-06-05,66.37000274658203,49.13947677612305
2007-06-06,66.41000366210938,49.11643600463867
2007-06-07,65.26000213623047,48.23652267456055
2007-06-08,64.22000122070312,48.1962890625
2007-06-11,64.69999694824219,48.05821990966797
2007-06-12,64.0999984741211,47.36229705810547
2007-06-13,64.52999877929688,47.925926208496094
2007-06-14,64.5999984741211,47.805171966552734
2007-06-15,64.8499984741211,48.132999420166016
2007-06-18,64.94999694824219,48.03523254394531
2007-06-19,65.4800033569336,48.48384094238281
2007-06-20,64.70999908447266,48.09272384643555
2007-06-21,64.55999755859375,47.862674713134766
2007-06-22,64.77999877929688,48.17320251464844
2007-06-25,64.43000030517578,48.43778991699219
2007-06-26,63.619998931884766,48.44933319091797
2007-06-27,63.66999816894531,48.495304107666016
2007-06-28,64.26000213623047,48.48384094238281
2007-06-29,64.2699966430664,48.98417663574219
2007-07-02,65.0199966430664,49.241676330566406
2007-07-03,64.73999786376953,48.941444396972656
2007-07-05,64.41999816894531,48.3929557800293
2007-07-06,64.95999908447266,48.196678161621094
2007-07-09,65.37999725341797,48.36985778808594
2007-07-10,65.61000061035156,49.18971633911133
2007-07-11,65.44000244140625,48.6816291809082
2007-07-12,66.0199966430664,48.51420593261719
2007-07-13,66.02999877929688,48.64704895019531
2007-07-16,65.81999969482422,49.11464309692383
2007-07-17,65.75,49.01072692871094
2007-07-18,66.62000274658203,49.19549560546875
2007-07-19,67.01000213623047,49.183937072753906
2007-07-20,67.58000183105469,49.628475189208984
2007-07-23,67.47000122070312,49.547691345214844
2007-07-24,67.47000122070312,49.7324333190918
2007-07-25,66.9000015258789,49.830570220947266
2007-07-26,65.6500015258789,50.24622344970703
2007-07-27,65.41000366210938,50.390586853027344
2007-07-30,65.7699966430664,50.24622344970703
2007-07-31,65.79000091552734,50.60997772216797
2007-08-01,65.93000030517578,50.500457763671875
2007-08-02,65.88999938964844,50.62797546386719
2007-08-03,66.69000244140625,50.964115142822266
2007-08-06,66.5199966430664,50.59318161010742
2007-08-07,66.4800033569336,50.5526237487793
2007-08-08,66.7699966430664,49.93819046020508
2007-08-09,65.45999908447266,50.007781982421875
2007-08-10,66.56999969482422,49.8918342590332
2007-08-13,66.26000213623047,50.03676986694336
2007-08-14,66.29000091552734,50.17011642456055
2007-08-15,66.12999725341797,49.990360260009766
2007-08-16,64.68000030517578,50.506195068359375
2007-08-17,65.01000213623047,50.30339431762695
2007-08-20,65.12000274658203,50.33238983154297
2007-08-21,65.06999969482422,50.57579040527344
2007-08-22,65.4000015258789,50.49464797973633
2007-08-23,65.30999755859375,50.66850280761719
2007-08-24,66.11000061035156,50.91777038574219
2007-08-27,65.9800033569336,51.18439483642578
2007-08-28,65.58999633789062,51.271324157714844
2007-08-29,66.06999969482422,51.132232666015625
2007-08-30,65.80000305175781,51.474185943603516
2007-08-31,66.5199966430664,51.51474380493164
2007-09-04,67.44000244140625,51.5391960144043
2007-09-05,67.55999755859375,51.952354431152344
2007-09-06,68.86000061035156,51.818504333496094
2007-09-07,69.38999938964844,52.55179214477539
2007-09-10,69.62000274658203,52.95917892456055
2007-09-11,70.5199966430664,52.91842269897461
2007-09-12,70.45999908447266,52.7205924987793
2007-09-13,70.08000183105469,52.24920654296875
2007-09-14,69.98999786376953,52.32485580444336
2007-09-17,70.97000122070312,52.5750846862793
2007-09-18,71.69999694824219,52.17933654785156
2007-09-19,71.43000030517578,51.69630432128906
2007-09-20,72.72000122070312,50.71860122680664
2007-09-21,72.33999633789062,51.149288177490234
2007-09-24,72.27999877929688,51.294700622558594
2007-09-25,72.33000183105469,51.11431121826172
2007-09-26,72.0,51.16092300415039
2007-09-27,72.69999694824219,51.51593780517578
2007-09-28,73.51000213623047,51.632293701171875
2007-10-01,73.9000015258789,51.92729949951172
2007-10-02,72.3499984741211,52.0909423828125
2007-10-03,71.9000015258789,51.93904113769531
2007-10-04,72.87000274658203,52.13764953613281
2007-10-05,73.4000015258789,51.57680892944336
2007-10-08,72.52999877929688,51.5358772277832
2007-10-09,73.08999633789062,51.47163391113281
2007-10-10,73.36000061035156,51.50088119506836
2007-10-11,73.91000366210938,51.44826889038086
2007-10-12,74.58999633789062,51.1970329284668
2007-10-15,75.13999938964844,51.208717346191406
2007-10-16,75.12000274658203,51.22625732421875
2007-10-17,74.5,51.78711700439453
2007-10-18,76.0,52.07343673706055
2007-10-19,75.69999694824219,52.850440979003906
2007-10-22,74.5999984741211,52.85630798339844
2007-10-23,75.2300033569336,52.78615951538086
2007-10-24,75.5199966430664,53.177616119384766
2007-10-25,76.02999877929688,52.99648666381836
2007-10-26,77.69000244140625,52.87384033203125
2007-10-29,78.12000274658203,53.07828903198242
2007-10-30,77.3499984741211,53.049076080322266
2007-10-31,78.62000274658203,52.56998062133789
2007-11-01,77.93000030517578,53.25303649902344
2007-11-02,79.83000183105469,53.423274993896484
2007-11-05,79.75,53.39972686767578
2007-11-06,81.43000030517578,53.14154815673828
2007-11-07,82.23999786376953,53.23543930053711
2007-11-08,82.2300033569336,53.14154815673828
2007-11-09,82.18000030517578,53.593379974365234
2007-11-12,78.30000305175781,53.78706359863281
2007-11-13,79.12000274658203,53.58753967285156
2007-11-14,80.27999877929688,53.64625549316406
2007-11-15,77.94999694824219,54.15087127685547
2007-11-16,77.75,54.22716522216797
2007-11-19,77.23999786376953,54.57927703857422
2007-11-20,79.47000122070312,54.52055358886719
2007-11-21,79.36000061035156,54.83745574951172
2007-11-23,81.25,55.00174331665039
2007-11-26,81.30000305175781,56.08736038208008
2007-11-27,80.0999984741211,55.55331039428711
2007-11-28,79.56999969482422,55.177818298339844
2007-11-29,78.27999877929688,55.653099060058594
2007-11-30,77.31999969482422,55.38318634033203
2007-12-03,78.27999877929688,55.822696685791016
2007-12-04,79.4000015258789,55.81676483154297
2007-12-05,78.62999725341797,55.15103530883789
2007-12-06,79.37000274658203,54.66792297363281
2007-12-07,78.5999984741211,54.055233001708984
2007-12-10,80.0,53.73115158081055
2007-12-11,78.83999633789062,54.7857551574707
2007-12-12,80.48999786376953,54.22016525268555
2007-12-13,78.5,53.63105773925781
2007-12-14,78.5199966430664,53.383541107177734
2007-12-17,78.12999725341797,53.86083221435547
2007-12-18,79.25,54.208396911621094
2007-12-19,79.23999786376953,54.92719268798828
2007-12-20,78.66999816894531,54.80934143066406
2007-12-21,80.0999984741211,54.0080680847168
2007-12-24,80.13999938964844,53.754756927490234
2007-12-26,81.5199966430664,53.28342056274414
2007-12-27,81.55999755859375,53.86429977416992
2007-12-28,83.0,54.70428466796875
2007-12-31,82.45999908447266,55.035526275634766
2008-01-02,84.86000061035156,55.82815170288086
2008-01-03,85.56999969482422,55.75124740600586
2008-01-04,85.12999725341797,55.76308059692383
2008-01-07,84.7699966430664,56.00560760498047
2008-01-08,86.77999877929688,55.940555572509766
2008-01-09,86.55000305175781,56.0469856262207
2008-01-10,88.25,55.289878845214844
2008-01-11,88.58000183105469,55.721675872802734
2008-01-14,89.54000091552734,55.928707122802734
2008-01-15,87.98999786376953,56.55571746826172
2008-01-16,86.69999694824219,56.14756774902344
2008-01-17,86.5,56.875125885009766
2008-01-18,87.41999816894531,56.4847526550293
2008-01-22,88.16999816894531,57.08806228637695
2008-01-23,87.88999938964844,56.957942962646484
2008-01-24,90.08000183105469,55.81631851196289
2008-01-25,90.30000305175781,56.75685501098633
2008-01-28,91.75,56.54392623901367
2008-01-29,91.1500015258789,56.159400939941406
2008-01-30,92.05999755859375,55.79267120361328
2008-01-31,91.4000015258789,56.188987731933594
2008-02-01,89.3499984741211,56.52669143676758
2008-02-04,89.0999984741211,55.945030212402344
2008-02-05,87.68000030517578,56.3724365234375
2008-02-06,88.94999694824219,56.20027160644531
2008-02-07,89.8499984741211,54.9893684387207
2008-02-08,91.0,55.6185188293457
2008-02-11,91.33000183105469,55.85005187988281
2008-02-12,89.33000183105469,55.51762771606445
2008-02-13,89.44000244140625,54.93000030517578
2008-02-14,89.70999908447266,54.122718811035156
2008-02-15,89.1500015258789,54.538246154785156
2008-02-19,91.58000183105469,53.98619079589844
2008-02-20,93.23999786376953,54.36015701293945
2008-02-21,93.25,54.93589782714844
2008-02-22,93.38999938964844,54.621360778808594
2008-02-25,92.73999786376953,54.06338119506836
2008-02-26,93.70999908447266,54.081180572509766
2008-02-27,94.77999877929688,54.12870407104492
2008-02-28,95.98999786376953,55.09031677246094
2008-02-29,96.18000030517578,55.93317413330078
2008-03-03,97.23999786376953,55.78901672363281
2008-03-04,95.18000030517578,55.246803283691406
2008-03-05,97.72000122070312,54.58544921875
2008-03-06,96.5,54.877437591552734
2008-03-07,96.08999633789062,54.948909759521484
2008-03-10,95.87000274658203,55.75914764404297
2008-03-11,95.98999786376953,55.2825813293457
2008-03-12,97.01000213623047,56.348995208740234
2008-03-13,98.33999633789062,55.90815734863281
2008-03-14,98.70999908447266,56.599266052246094
2008-03-17,99.16999816894531,57.034149169921875
2008-03-18,96.5,56.813716888427734
2008-03-19,93.04000091552734,57.755043029785156
2008-03-20,89.91000366210938,57.898075103759766
2008-03-24,90.0999984741211,56.7779426574707
2008-03-25,92.7300033569336,57.01631546020508
2008-03-26,93.80000305175781,56.7779426574707
2008-03-27,93.45999908447266,56.37876892089844
2008-03-28,91.87999725341797,56.926902770996094
2008-03-31,90.41000366210938,57.12945556640625
2008-04-01,86.86000061035156,56.19972610473633
2008-04-02,89.2699966430664,56.319339752197266
2008-04-03,89.41999816894531,56.44496154785156
2008-04-04,90.25,56.95954895019531
2008-04-07,91.16999816894531,56.660362243652344
2008-04-08,90.3499984741211,56.46297836303711
2008-04-09,92.29000091552734,57.049259185791016
2008-04-10,91.7699966430664,56.85783386230469
2008-04-11,91.30000305175781,57.240760803222656
2008-04-14,91.11000061035156,56.90568161010742
2008-04-15,91.66000366210938,56.19972610473633
2008-04-16,93.2699966430664,55.64923858642578
2008-04-17,92.55999755859375,55.55356216430664
2008-04-18,90.62000274658203,55.50568389892578
2008-04-21,90.25,55.72704315185547
2008-04-22,90.2699966430664,55.9184684753418
2008-04-23,89.22000122070312,55.73305130004883
2008-04-24,87.22000122070312,55.260353088378906
2008-04-25,87.2699966430664,54.93724822998047
2008-04-28,87.69000244140625,55.1047477722168
2008-04-29,85.80999755859375,55.31419372558594
2008-04-30,86.6500015258789,55.70907974243164
2008-05-01,83.98999786376953,55.712684631347656
2008-05-02,84.58000183105469,55.010128021240234
2008-05-05,86.2699966430664,55.010128021240234
2008-05-06,86.62999725341797,54.6137809753418
2008-05-07,85.81999969482422,54.847991943359375
2008-05-08,87.23999786376953,55.34039306640625
2008-05-09,87.41999816894531,55.54458236694336
2008-05-12,86.98999786376953,55.46051025390625
2008-05-13,85.38999938964844,54.853981018066406
2008-05-14,85.19999694824219,54.87801742553711
2008-05-15,87.0,55.376407623291016
2008-05-16,89.0999984741211,55.14822769165039
2008-05-19,89.38999938964844,55.22031784057617
2008-05-20,90.9000015258789,55.508544921875
2008-05-21,91.95999908447266,55.52058410644531
2008-05-22,90.9800033569336,54.866004943847656
2008-05-23,91.2300033569336,55.106231689453125
2008-05-27,89.36000061035156,54.73391342163086
2008-05-28,89.13999938964844,54.24750518798828
2008-05-29,86.51000213623047,53.85719680786133
2008-05-30,87.44999694824219,54.211456298828125
2008-06-02,87.95999908447266,54.420616149902344
2008-06-03,86.87999725341797,54.81233215332031
2008-06-04,86.6500015258789,54.32416915893555
2008-06-05,86.44999694824219,53.998748779296875
2008-06-06,89.05999755859375,54.69783401489258
2008-06-09,87.98999786376953,54.69783401489258
2008-06-10,85.55000305175781,54.34228515625
2008-06-11,87.0199966430664,54.215702056884766
2008-06-12,85.5999984741211,53.67332077026367
2008-06-13,85.83000183105469,53.558780670166016
